#frames_original_timestamp,frames_read_started,frames_read,frames_pushed,frontend_frames_received,frontend_preintegration_computed,frontend_pyramid_created,frontend_tracking_ended,frontend_recall_ended,frontend_detection_cam0_ended,frontend_matching_ended,frontend_detection_cami_ended,frontend_filter_ended,frontend_keypoints_pushed,backend_keypoints_received,backend_observations_processed,backend_cumulative_linearization_ended,backend_cumulative_solver_ended,backend_cumulative_backsubstitution_ended,backend_cumulative_error_computed,backend_optimization_ended,backend_marginalization_ended,map_stamp_saved,lc_keyframe_indexed,lc_candidates_retrieved,lc_cumulative_initial_matching_ended,lc_cumulative_island_response_received,lc_cumulative_island_matching_ended,lc_cumulative_reprojection_ended,lc_cumulative_pose_estimation_ended,lc_candidates_validated,lc_loop_detection_finished,lc_loop_decision_received,lc_pgo_problem_built,lc_pgo_problem_solved,lc_pgo_poses_applied,lc_loop_closing_finished,backend_state_pushed,consumer_state_received
7089269063621,1526138264643972,1526138273793267,1526138273799162,1526138273802768,1526138273838032,1526138274702751,1526138275561519,1526138275564228,1526138276522620,1526138276825296,1526138280277452,1526138280288359,1526138280288862,1526138280372837,1526138280838327,1526138281218500,1526138282076996,1526138282175027,1526138282313046,1526138282570003,1526138282783154,1526138282896050,1526138285297821,1526138285527292,1526138290564391,1526138292440722,1526138295255742,1526138295255742,1526138296369016,1526138296448466,1526138296448746,1526138296448746,1526138296448746,1526138296448746,1526138296448746,1526138296547931,1526138296593809,1526138296643353
7089502087621,1526138341508845,1526138349668399,1526138349884892,1526138349888541,1526138349924462,1526138351180924,1526138351991940,1526138351994470,1526138352851066,1526138353150831,1526138356676327,1526138356687299,1526138356687610,1526138356701841,1526138357210697,1526138357558004,1526138358344321,1526138358443143,1526138358577815,1526138358757735,1526138358898256,1526138359021352,1526138361411996,1526138361703658,1526138366896564,1526138368854650,1526138372237737,1526138372237737,1526138373325849,1526138373423146,1526138373423476,1526138373423476,1526138373423476,1526138373423476,1526138373423476,1526138373439800,1526138373481070,1526138373501101
7089735114621,1526138418357067,1526138427270622,1526138427274655,1526138427277880,1526138427313277,1526138428214279,1526138429060536,1526138429062703,1526138429994756,1526138430294469,1526138433796319,1526138433806763,1526138433807061,1526138433822690,1526138434347450,1526138434685176,1526138435529235,1526138435632076,1526138435757650,1526138435984739,1526138436138276,1526138436284868,1526138438715449,1526138438946469,1526138444088757,1526138445331637,1526138447004372,1526138447004372,1526138447004372,1526138447055066,1526138447055482,1526138447055482,1526138447055482,1526138447055482,1526138447055482,1526138447060980,1526138447083118,1526138447164598
7089968134921,1526138492049443,1526138500936602,1526138500945097,1526138500956383,1526138501026246,1526138501403593,1526138502347102,1526138502349797,1526138503180093,1526138503398588,1526138506705497,1526138506716933,1526138506717253,1526138506731131,1526138507290339,1526138507710253,1526138508683444,1526138508803605,1526138508954659,1526138509200466,1526138509359951,1526138509574706,1526138512072678,1526138512342305,1526138518288526,1526138519985076,1526138522596402,1526138522639182,1526138525691950,1526138525749281,1526138525749585,1526138525749585,1526138525749585,1526138525749585,1526138525749585,1526138525770404,1526138525812823,1526138525828675
7090201156021,1526138573033471,1526138581983079,1526138582003861,1526138582009288,1526138582046463,1526138583476157,1526138584365193,1526138584367337,1526138585319181,1526138585600582,1526138589187799,1526138589199977,1526138589200270,1526138589205455,1526138589676204,1526138590148521,1526138591030220,1526138591127074,1526138591267674,1526138591512665,1526138591733383,1526138591905755,1526138594418755,1526138594608417,1526138600122999,1526138601048688,1526138602057733,1526138602057733,1526138602057733,1526138602091420,1526138602091988,1526138602091988,1526138602091988,1526138602091988,1526138602091988,1526138602115825,1526138602154898,1526138602236228
7090434179021,1526138649602366,1526138658778764,1526138658784033,1526138658797841,1526138658857093,1526138659959082,1526138660882514,1526138660885058,1526138661869473,1526138662190266,1526138665790013,1526138665803624,1526138665803906,1526138665810715,1526138666336662,1526138666617444,1526138667248746,1526138667354188,1526138667440405,1526138667708384,1526138667935864,1526138668149313,1526138670699823,1526138670900627,1526138676745267,1526138678627779,1526138681522721,1526138681522721,1526138682079509,1526138682128666,1526138682128979,1526138682128979,1526138682128979,1526138682128979,1526138682128979,1526138682217195,1526138682249387,1526138682335503
7090667203221,1526138728246933,1526138737295942,1526138737306697,1526138737356118,1526138737390574,1526138738262125,1526138739171938,1526138739174162,1526138740104395,1526138740364122,1526138744159173,1526138744169637,1526138744169919,1526138744183185,1526138744671733,1526138745163458,1526138746019150,1526138746114235,1526138746240032,1526138746466033,1526138746629548,1526138746874729,1526138749328599,1526138749526201,1526138754770871,1526138755524823,1526138756712015,1526138756712015,1526138757290594,1526138757317386,1526138757317753,1526138757317753,1526138757317753,1526138757317753,1526138757317753,1526138757337075,1526138757379874,1526138757384725
7090900232421,1526138803192978,1526138812122995,1526138812128511,1526138812209229,1526138812254512,1526138813124359,1526138814039050,1526138814041197,1526138814991035,1526138815293240,1526138819065755,1526138819076890,1526138819077229,1526138819081461,1526138819581086,1526138820084239,1526138821016099,1526138821131959,1526138821255967,1526138821534163,1526138821713747,1526138821905181,1526138824378047,1526138824528698,1526138829088149,1526138829789947,1526138830842969,1526138830842969,1526138830842969,1526138830872618,1526138830872897,1526138830872897,1526138830872897,1526138830872897,1526138830872897,1526138830892024,1526138830936182,1526138830940418
7091133250321,1526138876311041,1526138885343289,1526138885348824,1526138885352612,1526138885387923,1526138886288288,1526138887116984,1526138887119294,1526138888087525,1526138888340632,1526138892175722,1526138892184755,1526138892185073,1526138892189481,1526138892658206,1526138893109575,1526138893969978,1526138894070295,1526138894194196,1526138894443625,1526138894715743,1526138894982563,1526138897432977,1526138897691787,1526138903681569,1526138906074662,1526138909973144,1526138909973144,1526138909973144,1526138910069853,1526138910070162,1526138910070162,1526138910070162,1526138910070162,1526138910070162,1526138910156396,1526138910185769,1526138910207644
7091366271521,1526138956115578,1526138965170084,1526138965174287,1526138965221999,1526138965256645,1526138966154814,1526138967065883,1526138967068701,1526138967941583,1526138968274289,1526138971711051,1526138971724349,1526138971724662,1526138971836690,1526138972453143,1526138972689808,1526138973664138,1526138973785156,1526138973955032,1526138974230347,1526138974403637,1526138974662157,1526138977250115,1526138977608814,1526138980567851,1526138982511807,1526138985378149,1526138986510848,1526138988432003,1526138988512399,1526138988512682,1526138988623680,1526138988623680,1526138988623680,1526138988623680,1526138988733060,1526138988774179,1526138988874588
7091599295621,1526139035170882,1526139044342153,1526139044345768,1526139044357569,1526139044416869,1526139045086093,1526139046022920,1526139046026437,1526139046824635,1526139047088602,1526139050625613,1526139050639863,1526139050640269,1526139050648131,1526139051480943,1526139051925534,1526139052920208,1526139053038350,1526139053210667,1526139053486775,1526139053693110,1526139054085085,1526139056726844,1526139057029752,1526139063478664,1526139067353080,1526139075556396,1526139076304764,1526139082067323,1526139082247968,1526139082248343,1526139082248343,1526139082248343,1526139082248343,1526139082248343,1526139082330341,1526139082383330,1526139082430445
7091832318321,1526139129566082,1526139138739681,1526139138746358,1526139138819909,1526139138868591,1526139139727008,1526139140750551,1526139140753734,1526139141516361,1526139141850879,1526139145174051,1526139145188891,1526139145189172,1526139145268476,1526139145802561,1526139146272868,1526139147376290,1526139147508378,1526139147692085,1526139147999051,1526139148176631,1526139148757802,1526139151495745,1526139151816414,1526139152405868,1526139152836934,1526139153675474,1526139154800966,1526139157931445,1526139157973427,1526139157973699,1526139158123979,1526139158123979,1526139158123979,1526139158123979,1526139158213995,1526139158263502,1526139158310044
7092065341021,1526139206524257,1526139215919946,1526139215923777,1526139215927974,1526139215964312,1526139217087814,1526139217988972,1526139217991959,1526139218799084,1526139219086576,1526139223063742,1526139223076912,1526139223077217,1526139223084313,1526139223589248,1526139224039483,1526139225111713,1526139225236468,1526139225435174,1526139225734369,1526139225962700,1526139226598341,1526139229299352,1526139229633059,1526139235757375,1526139239471179,1526139247141009,1526139247391417,1526139253032665,1526139253202466,1526139253202868,1526139253202868,1526139253202868,1526139253202868,1526139253202868,1526139253293992,1526139253344570,1526139253432988
7092298370921,1526139304139348,1526139313242504,1526139313248684,1526139313295756,1526139313363678,1526139314261727,1526139315266591,1526139315270234,1526139316069471,1526139316368185,1526139319946900,1526139319962964,1526139319963274,1526139319971336,1526139320538178,1526139321152301,1526139322282051,1526139322426926,1526139322629896,1526139323031414,1526139323234338,1526139323888643,1526139326703059,1526139327011406,1526139333006656,1526139334148511,1526139337033522,1526139337059637,1526139341512403,1526139341576695,1526139341577103,1526139341577103,1526139341577103,1526139341577103,1526139341577103,1526139341669676,1526139341703096,1526139341814617
7092531387121,1526139390132588,1526139399145502,1526139400326434,1526139400331144,1526139400372712,1526139401434865,1526139402453440,1526139402457087,1526139403256199,1526139403498135,1526139407696581,1526139407710543,1526139407710822,1526139407718472,1526139408251366,1526139408781692,1526139409933031,1526139410066069,1526139410273180,1526139410591013,1526139410890940,1526139411503197,1526139414278475,1526139414563589,1526139421126117,1526139422294868,1526139424775267,1526139424775267,1526139425368303,1526139425432677,1526139425432989,1526139425432989,1526139425432989,1526139425432989,1526139425432989,1526139425522990,1526139425563946,1526139425581116
7092764411521,1526139475388662,1526139484151648,1526139484970199,1526139484975628,1526139485024649,1526139486095872,1526139487066298,1526139487070220,1526139487746147,1526139488024524,1526139491929231,1526139491946331,1526139491946647,1526139491954041,1526139492625491,1526139493235889,1526139494313845,1526139494433063,1526139494636061,1526139494942859,1526139495149523,1526139495752462,1526139498659032,1526139499022716,1526139505647931,1526139507927779,1526139513724063,1526139513743425,1526139517811807,1526139517918257,1526139517918585,1526139517918585,1526139517918585,1526139517918585,1526139517918585,1526139518010879,1526139518044096,1526139518049735
7092997434321,1526139566025634,1526139575781877,1526139576857566,1526139576863081,1526139576904843,1526139577975397,1526139578967459,1526139578971388,1526139579593721,1526139579863882,1526139583733765,1526139583751555,1526139583751916,1526139583759579,1526139584448809,1526139585084150,1526139586259621,1526139586427341,1526139586625206,1526139586953790,1526139587242035,1526139587772705,1526139590763760,1526139591198988,1526139598109062,1526139601980535,1526139610339200,1526139611021063,1526139616958299,1526139617126470,1526139617126778,1526139617126778,1526139617126778,1526139617126778,1526139617126778,1526139617215874,1526139617252926,1526139617271806
7093230457221,1526139666321208,1526139675717386,1526139675721292,1526139675724670,1526139675759036,1526139676900178,1526139677939539,1526139677943622,1526139678648572,1526139678909384,1526139682850773,1526139682868045,1526139682868356,1526139682959283,1526139683628093,1526139684064963,1526139685140829,1526139685277403,1526139685452314,1526139685756466,1526139685997542,1526139686428486,1526139689318859,1526139689776694,1526139690453827,1526139691160969,1526139692389286,1526139693991390,1526139696367131,1526139696436121,1526139696436412,1526139696503480,1526139696503480,1526139696503480,1526139696503480,1526139696513559,1526139696558103,1526139696666322
7093463479721,1526139746013335,1526139754583107,1526139755170407,1526139755174152,1526139755211439,1526139756328848,1526139757456078,1526139757460744,1526139758134433,1526139758370687,1526139762249207,1526139762267480,1526139762267814,1526139762355274,1526139763101193,1526139763632094,1526139764881004,1526139765051152,1526139765248629,1526139765580893,1526139765833316,1526139769344194,1526139773964234,1526139774507183,1526139780018713,1526139783168721,1526139791369165,1526139793727084,1526139797738584,1526139797929248,1526139797929642,1526139798107449,1526139798107449,1526139798107449,1526139798107449,1526139798228146,1526139798288155,1526139798294320
7093696508421,1526139849056851,1526139858507650,1526139858512031,1526139858523676,1526139858584628,1526139859426564,1526139860479228,1526139860483838,1526139861035601,1526139861241552,1526139864677447,1526139864695903,1526139864696228,1526139864780670,1526139865408706,1526139865929634,1526139867259471,1526139867423608,1526139867619089,1526139867995269,1526139868281664,1526139871606915,1526139874630437,1526139875089205,1526139876354866,1526139877218978,1526139878960246,1526139878980668,1526139882139158,1526139882186207,1526139882186619,1526139882234105,1526139882234105,1526139882234105,1526139882234105,1526139882261551,1526139882332847,1526139882342161
